period,time_order,team_abbrev,flag_type,player_name,description,flag_details
4,2608.0,DAL,lineup_size_deviation,,Eason REBOUND (Off:3 Def:2),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2608.0,HOU,lineup_size_deviation,,Eason REBOUND (Off:3 Def:2),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun']; Last substitution: SUB: Eason FOR Whitmore"
4,2618.0,DAL,action_by_non_lineup_player,Spencer Dinwiddie,Player Spencer Dinwiddie had action but not in lineup: Dinwiddie P.FOUL (P2.T4) (B.Forte),Player Spencer Dinwiddie had action but not in lineup: Dinwiddie P.FOUL (P2.T4) (B.Forte)
4,2618.0,DAL,lineup_size_deviation,,Dinwiddie P.FOUL (P2.T4) (B.Forte),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2618.0,HOU,lineup_size_deviation,,Dinwiddie P.FOUL (P2.T4) (B.Forte),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun']; Last substitution: SUB: Eason FOR Whitmore"
4,2623.0,DAL,action_by_non_lineup_player,Naji Marshall,Player Naji Marshall had action but not in lineup: Marshall P.FOUL (P1.PN) (P.Ransom),Player Naji Marshall had action but not in lineup: Marshall P.FOUL (P1.PN) (P.Ransom)
4,2623.0,DAL,lineup_size_deviation,,Marshall P.FOUL (P1.PN) (P.Ransom),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2623.0,HOU,lineup_size_deviation,,Marshall P.FOUL (P1.PN) (P.Ransom),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun']; Last substitution: SUB: Eason FOR Whitmore"
4,2623.0,DAL,lineup_size_deviation,,Sengun Free Throw 1 of 2 (23 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2623.0,HOU,lineup_size_deviation,,Sengun Free Throw 1 of 2 (23 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun']; Last substitution: SUB: Eason FOR Whitmore"
4,2623.0,DAL,lineup_size_deviation,,Sengun Free Throw 2 of 2 (24 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2623.0,HOU,lineup_size_deviation,,Sengun Free Throw 2 of 2 (24 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun']; Last substitution: SUB: Eason FOR Whitmore"
4,2639.0,HOU,action_by_non_lineup_player,Dillon Brooks,Player Dillon Brooks had action but not in lineup: Brooks S.FOUL (P3.T4) (P.Ransom),Player Dillon Brooks had action but not in lineup: Brooks S.FOUL (P3.T4) (P.Ransom)
4,2639.0,DAL,lineup_size_deviation,,Brooks S.FOUL (P3.T4) (P.Ransom),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2639.0,HOU,lineup_size_deviation,,Brooks S.FOUL (P3.T4) (P.Ransom),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Whitmore"
4,2639.0,DAL,lineup_size_deviation,,Christie Free Throw 1 of 2 (15 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2639.0,HOU,lineup_size_deviation,,Christie Free Throw 1 of 2 (15 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Whitmore"
4,2639.0,DAL,lineup_size_deviation,,Christie Free Throw 2 of 2 (16 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2639.0,HOU,lineup_size_deviation,,Christie Free Throw 2 of 2 (16 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Whitmore"
4,2651.0,HOU,action_by_non_lineup_player,Jalen Green,Player Jalen Green had action but not in lineup: MISS Ja. Green 2' Driving Layup,Player Jalen Green had action but not in lineup: MISS Ja. Green 2' Driving Layup
4,2651.0,DAL,lineup_size_deviation,,MISS Ja. Green 2' Driving Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2651.0,HOU,lineup_size_deviation,,MISS Ja. Green 2' Driving Layup,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Whitmore"
4,2654.0,HOU,action_by_non_lineup_player,Steven Adams,Player Steven Adams had action but not in lineup: Adams REBOUND (Off:9 Def:3),Player Steven Adams had action but not in lineup: Adams REBOUND (Off:9 Def:3)
4,2654.0,DAL,lineup_size_deviation,,Adams REBOUND (Off:9 Def:3),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2654.0,HOU,lineup_size_deviation,,Adams REBOUND (Off:9 Def:3),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Steven Adams', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Whitmore"
4,2657.0,HOU,action_by_non_lineup_player,Steven Adams,Player Steven Adams had action but not in lineup: Adams Tip Dunk Shot (2 PTS),Player Steven Adams had action but not in lineup: Adams Tip Dunk Shot (2 PTS)
4,2657.0,DAL,lineup_size_deviation,,Adams Tip Dunk Shot (2 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2657.0,HOU,lineup_size_deviation,,Adams Tip Dunk Shot (2 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Steven Adams', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Whitmore"
4,2668.0,DAL,action_by_non_lineup_player,Max Christie,Player Max Christie had action but not in lineup: MISS Christie 5' Driving Layup,Player Max Christie had action but not in lineup: MISS Christie 5' Driving Layup
4,2668.0,DAL,lineup_size_deviation,,MISS Christie 5' Driving Layup,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2668.0,HOU,lineup_size_deviation,,MISS Christie 5' Driving Layup,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Steven Adams', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Whitmore"
4,2671.0,DAL,action_by_non_lineup_player,Daniel Gafford,Player Daniel Gafford had action but not in lineup: Gafford REBOUND (Off:5 Def:3),Player Daniel Gafford had action but not in lineup: Gafford REBOUND (Off:5 Def:3)
4,2671.0,DAL,lineup_size_deviation,,Gafford REBOUND (Off:5 Def:3),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2671.0,HOU,lineup_size_deviation,,Gafford REBOUND (Off:5 Def:3),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Steven Adams', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Whitmore"
4,2673.0,DAL,action_by_non_lineup_player,Naji Marshall,Player Naji Marshall had action but not in lineup: Marshall 1' Driving Layup (16 PTS) (Gafford 1 AST),Player Naji Marshall had action but not in lineup: Marshall 1' Driving Layup (16 PTS) (Gafford 1 AST)
4,2673.0,DAL,lineup_size_deviation,,Marshall 1' Driving Layup (16 PTS) (Gafford 1 AST),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2673.0,HOU,lineup_size_deviation,,Marshall 1' Driving Layup (16 PTS) (Gafford 1 AST),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Steven Adams', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Whitmore"
4,2673.0,DAL,lineup_size_deviation,,Rockets Timeout: Regular (Reg.5 Short 0),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2673.0,HOU,lineup_size_deviation,,Rockets Timeout: Regular (Reg.5 Short 0),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Steven Adams', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Whitmore"
4,2673.0,DAL,lineup_size_deviation,,SUB: Thompson FOR Eason,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2673.0,HOU,lineup_size_deviation,,SUB: Thompson FOR Eason,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Thompson FOR Eason"
4,2690.0,DAL,action_by_non_lineup_player,Naji Marshall,Player Naji Marshall had action but not in lineup: Marshall P.FOUL (P2.PN) (P.Ransom),Player Naji Marshall had action but not in lineup: Marshall P.FOUL (P2.PN) (P.Ransom)
4,2690.0,DAL,lineup_size_deviation,,Marshall P.FOUL (P2.PN) (P.Ransom),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2690.0,HOU,lineup_size_deviation,,Marshall P.FOUL (P2.PN) (P.Ransom),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Thompson FOR Eason"
4,2690.0,DAL,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2690.0,HOU,lineup_size_deviation,,,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Thompson FOR Eason"
4,2690.0,DAL,lineup_size_deviation,,Sengun Free Throw 1 of 2 (25 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2690.0,HOU,lineup_size_deviation,,Sengun Free Throw 1 of 2 (25 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Steven Adams', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Thompson FOR Eason"
4,2690.0,DAL,lineup_size_deviation,,SUB: Eason FOR Adams,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2690.0,HOU,lineup_size_deviation,,SUB: Eason FOR Adams,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2690.0,DAL,lineup_size_deviation,,MISS Sengun Free Throw 2 of 2,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2690.0,HOU,lineup_size_deviation,,MISS Sengun Free Throw 2 of 2,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2692.0,DAL,action_by_non_lineup_player,Daniel Gafford,Player Daniel Gafford had action but not in lineup: Gafford REBOUND (Off:5 Def:4),Player Daniel Gafford had action but not in lineup: Gafford REBOUND (Off:5 Def:4)
4,2692.0,DAL,lineup_size_deviation,,Gafford REBOUND (Off:5 Def:4),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2692.0,HOU,lineup_size_deviation,,Gafford REBOUND (Off:5 Def:4),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2706.0,DAL,action_by_non_lineup_player,Spencer Dinwiddie,Player Spencer Dinwiddie had action but not in lineup: MISS Dinwiddie 6' Driving Floating Bank Jump Shot,Player Spencer Dinwiddie had action but not in lineup: MISS Dinwiddie 6' Driving Floating Bank Jump Shot
4,2706.0,DAL,lineup_size_deviation,,MISS Dinwiddie 6' Driving Floating Bank Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2706.0,HOU,lineup_size_deviation,,MISS Dinwiddie 6' Driving Floating Bank Jump Shot,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2707.0,HOU,action_by_non_lineup_player,Tari Eason,Player Tari Eason had action but not in lineup: Eason REBOUND (Off:3 Def:3),Player Tari Eason had action but not in lineup: Eason REBOUND (Off:3 Def:3)
4,2707.0,DAL,lineup_size_deviation,,Eason REBOUND (Off:3 Def:3),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2707.0,HOU,lineup_size_deviation,,Eason REBOUND (Off:3 Def:3),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2717.0,HOU,action_by_non_lineup_player,Jalen Green,Player Jalen Green had action but not in lineup: Ja. Green 14' Step Back Jump Shot (24 PTS),Player Jalen Green had action but not in lineup: Ja. Green 14' Step Back Jump Shot (24 PTS)
4,2717.0,DAL,lineup_size_deviation,,Ja. Green 14' Step Back Jump Shot (24 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2717.0,HOU,lineup_size_deviation,,Ja. Green 14' Step Back Jump Shot (24 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2740.0,DAL,action_by_non_lineup_player,Kyrie Irving,Player Kyrie Irving had action but not in lineup: MISS Irving 26' 3PT Jump Shot,Player Kyrie Irving had action but not in lineup: MISS Irving 26' 3PT Jump Shot
4,2740.0,DAL,lineup_size_deviation,,MISS Irving 26' 3PT Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2740.0,HOU,lineup_size_deviation,,MISS Irving 26' 3PT Jump Shot,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2742.0,HOU,action_by_non_lineup_player,Amen Thompson,Player Amen Thompson had action but not in lineup: Thompson REBOUND (Off:2 Def:5),Player Amen Thompson had action but not in lineup: Thompson REBOUND (Off:2 Def:5)
4,2742.0,DAL,lineup_size_deviation,,Thompson REBOUND (Off:2 Def:5),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2742.0,HOU,lineup_size_deviation,,Thompson REBOUND (Off:2 Def:5),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2747.0,HOU,action_by_non_lineup_player,Jalen Green,Player Jalen Green had action but not in lineup: MISS Ja. Green 4' Driving Floating Jump Shot,Player Jalen Green had action but not in lineup: MISS Ja. Green 4' Driving Floating Jump Shot
4,2747.0,DAL,lineup_size_deviation,,MISS Ja. Green 4' Driving Floating Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2747.0,HOU,lineup_size_deviation,,MISS Ja. Green 4' Driving Floating Jump Shot,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2750.0,DAL,action_by_non_lineup_player,Max Christie,Player Max Christie had action but not in lineup: Christie REBOUND (Off:0 Def:2),Player Max Christie had action but not in lineup: Christie REBOUND (Off:0 Def:2)
4,2750.0,DAL,lineup_size_deviation,,Christie REBOUND (Off:0 Def:2),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2750.0,HOU,lineup_size_deviation,,Christie REBOUND (Off:0 Def:2),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2752.0,DAL,action_by_non_lineup_player,Max Christie,Player Max Christie had action but not in lineup: MISS Christie 4' Driving Floating Jump Shot,Player Max Christie had action but not in lineup: MISS Christie 4' Driving Floating Jump Shot
4,2752.0,DAL,lineup_size_deviation,,MISS Christie 4' Driving Floating Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2752.0,HOU,lineup_size_deviation,,MISS Christie 4' Driving Floating Jump Shot,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2752.0,DAL,lineup_size_deviation,,MAVERICKS Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2752.0,HOU,lineup_size_deviation,,MAVERICKS Rebound,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2752.0,DAL,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Spencer Dinwiddie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Dinwiddie FOR Exum"
4,2752.0,HOU,lineup_size_deviation,,,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2752.0,DAL,lineup_size_deviation,,SUB: Exum FOR Dinwiddie,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2752.0,HOU,lineup_size_deviation,,SUB: Exum FOR Dinwiddie,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2756.0,HOU,action_by_non_lineup_player,Dillon Brooks,Player Dillon Brooks had action but not in lineup: Brooks S.FOUL (P4.PN) (P.Ransom),Player Dillon Brooks had action but not in lineup: Brooks S.FOUL (P4.PN) (P.Ransom)
4,2756.0,DAL,lineup_size_deviation,,Brooks S.FOUL (P4.PN) (P.Ransom),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2756.0,HOU,lineup_size_deviation,,Brooks S.FOUL (P4.PN) (P.Ransom),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2756.0,DAL,lineup_size_deviation,,Irving Free Throw 1 of 2 (12 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2756.0,HOU,lineup_size_deviation,,Irving Free Throw 1 of 2 (12 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2756.0,DAL,lineup_size_deviation,,SUB: Adams FOR Eason,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2756.0,HOU,lineup_size_deviation,,SUB: Adams FOR Eason,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Adams FOR Eason"
4,2756.0,DAL,lineup_size_deviation,,Irving Free Throw 2 of 2 (13 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2756.0,HOU,lineup_size_deviation,,Irving Free Throw 2 of 2 (13 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Adams FOR Eason"
4,2767.0,HOU,action_by_non_lineup_player,Jalen Green,Player Jalen Green had action but not in lineup: MISS Ja. Green 3PT Jump Shot,Player Jalen Green had action but not in lineup: MISS Ja. Green 3PT Jump Shot
4,2767.0,DAL,lineup_size_deviation,,MISS Ja. Green 3PT Jump Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2767.0,HOU,lineup_size_deviation,,MISS Ja. Green 3PT Jump Shot,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Adams FOR Eason"
